Harmonics_phase_3,PairSlopeTrend,PercentAmplitude,Q31,Rcs,Skew,SmallKurtosis,Std,median_diffmaglim_before_fid,last_diffmaglim_before_fid,last_mjd_before_fid,dmag_non_det_fid,dmag_first_det_fid,max_diffmaglim_after_fid,median_diffmaglim_after_fid,W1-W2,W2-W3,g-W2,g-W3,r-W2,r-W3,g-r_max,g-r_max_corr,g-r_mean,g-r_mean_corr,GP_DRW_sigma,GP_DRW_tau,iqr,gal_b,gal_l,MHPS_ratio,MHPS_low,MHPS_high,MHPS_non_zero,MHPS_PN_flag,rb,sgscore1,Multiband_period,PPE,Period_band,delta_period,Psi_CS,Psi_eta,Harmonics_mag_1,Harmonics_mag_2,Harmonics_mag_3,Harmonics_mag_4,Harmonics_phase_4,Harmonics_phase_5,Harmonics_phase_6,Harmonics_phase_7,Harmonics_mse,Power_rate_1/4,Power_rate_1/3,Power_rate_1/2,Power_rate_2,Power_rate_3,SPM_A,SPM_t0,n_neg,n_pos,n_non_det_before_fid,n_non_det_after_fid,delta_mag_fid,delta_mjd_fid,first_mag,mean_mag,min_mag,positive_fraction,Amplitude,StetsonK,Pvar,ExcessVar,SF_ML_amplitude,SF_ML_gamma,IAR_phi,LinearTrend,n_det,max_diffmaglim_before_fid,W3-W4,g-W1,r-W1,g-W4,r-W4,distpsnr1,ps_g-r,ps_r-i,ps_i-z,MHPS_ratio_365_30,MHPS_low_365,MHPS_high_30,Power_rate_4,Harmonics_chi,Harmonics_phase_2,Harmonics_mag_5,Harmonics_mag_6,Harmonics_mag_7,AndersonDarling,Autocor_length,Beyond1Std,Con,Eta_e,Gskew,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,SPM_gamma,SPM_beta,SPM_tau_rise,SPM_tau_fall,n_forced_phot_band_after,max_brightness_after_band,median_brightness_after_band,ulens_u0,ulens_tE,ulens_fs,ulens_chi,ulens_t0,ulens_mag0,mean_distnr,sigma_distnr,mean_sharpnr,mean_chinr,Timespan,Coordinate_x,SPM_chi,TDE_decay,TDE_decay_chi,TDE_mag0,fleet_a,fleet_w,fleet_chi,fleet_m0,fleet_t0,color_variation,Coordinate_y,Coordinate_z,n_forced_phot_band_before,dbrightness_first_det_band,dbrightness_forced_phot_band,last_brightness_before_band,max_brightness_before_band,median_brightness_before_band,Power_rate,dist_nr,max_mag_r,peak_mjd,rise_duration,r_squared_t53,is_tde_anomaly
0.04085916187523786,-0.1,0.004065172481200112,0.07105255126953125,0.34338636655980215,-0.10229813882527353,-0.3862447366205113,0.041669999270050086,18.303300857543945,20.085800170898438,60843.21097220015,0.9144687652587891,1.0490684509277344,20.085800170898438,19.274250030517578,1.2920007705688477,3.7119998931884766,4.296420321745032,8.008420214933508,4.167654871940613,7.879654765129089,0.2492198944091797,0.1754932403564453,0.13180365281946393,0.12876544980441906,7.428829349190208e-09,1.0379889121802985,0.06151580810546875,33.42959558191008,341.2723502089213,2.7728521823883057,0.003863036632537842,0.001393163576722145,13.0,1.0,0.8271430134773254,0.9862499833106995,1.0,0.00729837956575341,0.0553127924020027,0.9446872075979973,0.26996726262462206,2.0512695976281226,3841845303.593658,2767159540.9452667,1557816345.8215628,657851110.719075,3.2315771078675173,0.15621133813579746,3.3770400225403066,0.32351008094659406,0.00036853979955251185,0.03990825638175011,0.03990825638175011,0.03990825638175011,0.20442111790180206,0.037924058735370636,0.05773161942238366,49.99464223241269,0.0,17.0,9.0,28.0,0.14818572998046875,462.8127661999315,19.036731719970703,19.114420161527747,19.036731719970703,1.0,0.07409286499023438,0.8127474359910314,0.002709012416649522,-1.5191165155799499e-05,-0.5,-0.5,0.9993951551610051,0.0001439660409428916,17.0,20.211999893188477,2.8199996948242188,3.004419551176184,2.875654101371765,10.828419909757727,10.699654459953308,0.10487494617700577,0.10179901123046875,0.15489959716796875,0.16270065307617188,2.2129909992218018,0.06352165341377258,0.028703982010483742,0.20229756832122803,0.27799710162876184,1.143014169156201,0.01541678963846684,0.01655107161400189,0.015580329826883045,0.5574542011056424,2.0,0.21875,0.0,1.3301245697229653,-0.014995574951171875,0.05761880704645264,18.985654711723328,0.0027138972769983434,0.035811424255371094,0.21875,1.0,0.015535761780093138,100.0,180.0,50.0,41.23556139960141,29.75649836758243,0.0006132024602527145,14914.284223784194,9.004411579549764e-05,0.4534011096996992,719.2551706109487,19.191899281230842,0.2650184399697562,0.16868663643103318,-0.03337735788158651,1.156471702287782,1142.9390307829672,-0.65377836713357,1.3898113051168586,0.4261865425403242,0.37137242967845324,18.058842428719267,8.543065295039115,-0.0003663457528919435,0.4707193750619482,29.99999738986926,5584.536678887106,0.11713973698347635,-0.680274282256036,-0.33136195854261535,0.0,115.22457007071971,127.40884034591885,14.360363590129817,16.81894376270202,0.7129331550896802,0.2743511786810946,0.3469153278223846,18.861238,60448.25317130005,747.9597106999718,-744.2794278237261,0
6.281673929678996,0.2,0.0047876847836661116,0.06879806518554688,0.2524728988563033,0.631286295181759,-0.3648707431812852,0.038634357009448714,19.759900093078613,20.40530014038086,60843.27431710018,1.2353277206420898,1.8585052490234375,20.845399856567383,20.328399658203125,0.8660001754760742,3.602999687194824,5.602613336899701,9.205613024094525,5.09149169921875,8.694491386413574,-0.3267059326171875,0.4570808410644531,0.006329480339498872,0.5111216376809509,6.267595339158861e-09,0.8913108796593684,0.06879806518554688,36.3856209123877,22.32661439175039,22.803037643432617,0.3759201467037201,0.016485529020428658,10.0,1.0,0.947143018245697,0.0024999999441206455,1.0,0.013820504600229655,0.8612092665889088,0.0,0.2799191183646066,2.319633618699494,189105090.83419034,130914961.95553505,69722506.8968301,27712388.82799305,3.1377205075977006,6.275181531629649,0.016788547590818936,0.07035382538821278,0.0005546481500458053,0.03704226389527321,0.44407474994659424,0.028505250811576843,0.011610463261604309,0.006384611129760742,0.05210734530179107,-5.000921415868349,17.0,0.0,4.0,41.0,0.13151931762695312,1536.8305556001142,18.546794891357422,18.57861316905302,18.524572372436523,0.0,0.1597559004964233,0.8094243122086072,0.1962123820399879,-2.6789975868019124e-06,0.11883522149054877,1.3048271133137768,0.9944986073990706,1.5496293864796096e-05,17.0,20.792400360107422,2.2730002403259277,4.739068137274849,4.225491523742676,11.481068240271675,10.967491626739502,0.6113899946212769,0.3386993408203125,0.35269927978515625,-0.1546001434326172,24.60563850402832,0.717032790184021,0.02914099395275116,0.05988314375281334,0.3932484864293767,3.141221149964153,7775668.732140113,6.445767470366818,3.6642790606729174,0.9775474678213063,1.0,0.35294117647058826,0.0,1.6306577386831722,0.046268463134765625,0.036104827967118024,18.57861316905302,0.0020795070470493015,0.023967742919921875,0.29411764705882354,99.99797920044449,0.5020368756544473,99.99999999000019,40.000000000359435,34.0,-4.982316763399344,-20.164460273853685,0.0008871749202096703,25150.83478960391,8.196587847962698e-05,0.6612149807251758,1522.488178210144,18.563588228868408,0.5557515937161733,0.1944045741647374,0.21183333297570547,3.336222185028924,1536.8318417717746,-0.40446888829581945,5.706434895428489e-17,-0.058333234402561836,0.7149049747611242,20.695891458014927,2.533374872990781,-0.07286238550282999,29.877488624882528,21.25272001237948,2163.198544661642,0.07598496845878835,-0.9039830105186569,0.1386348985442331,0.0,115.22457007071971,127.40884034591885,14.360363590129817,16.81894376270202,0.7129331550896802,0.2743511786810946,0.3469153278223846,18.067492,60389.497546299826,0.0,0.0,0
3.223082427293573,0.016500664010624173,0.012516202567687831,0.12396915253143907,0.3222593360153832,0.07033889742542773,1.180824449279217,0.08933418742136305,19.98104551966349,18.636185593114647,59454.66722920334,1.8300506394198968,0.2754633002399646,20.64161398968198,19.79856557710705,0.9803205000634725,3.0577665247348724,5.278242742091618,8.337812005151541,4.890371114006259,7.945892982612806,0.05497550964355469,0.3389388316072415,0.2550486593535446,0.39324959725190667,2874.861659819793,25.615235904012568,0.13076763729318125,22.79814778250268,134.8389060820862,19.84305191040039,1.4980123043060303,0.07549303770065308,11.0,0.0,0.8908476288313872,0.45114367564516045,50.468615649811646,0.03221089165599972,123.51138940966446,99.39300441566292,0.28638200124343477,1.285439620404898,176552612.79027075,126201333.66078638,64978942.22329062,42441812.45055948,3.195273964684735,3.042575332737543,3.046101072394042,3.1293426646768916,0.004052864472146062,0.10181001117750456,0.1136315181505966,0.1808704782493294,0.275637680945527,0.25055400223669994,0.2618253030076261,0.672736125308564,22.58939802336029,21.279424977538184,6.398023360287511,41.89288928892889,0.3505702608801313,615.7019489069594,18.37475737369719,18.357261922756102,18.192060139943372,1.0,0.1597559004964233,0.8094243122086072,0.6228544802741546,5.296496328348903e-05,0.22411849679163728,0.1755222576478794,0.8976639801535571,0.0009649487804530847,44.272890484739676,20.388239977620454,2.5087410131781915,4.273873932536572,3.8550599546286364,10.828379634469188,10.411704169823539,1.1414769542218386,0.31650059238360945,0.2692078174148475,0.061034932567276025,0.027709128335118294,0.03793422877788544,1.3690155744552612,0.2407288475828649,1.199472844132311,3.0433641025140186,17485663.24639348,5022570.960509079,518697.20630028954,0.7701450952709014,3.5584158415841585,0.30157198189885615,0.0021732728143790104,0.8389756061242535,0.011891595474576858,23.779675530382466,18.330115050381906,0.004958824578125664,0.05864597136866275,0.35876181610797253,14.648147081481191,0.4934185392803959,2.8075326948808694,12.222123740442711,17.0,184.44731813758278,53.18862785019397,1.6890567132755776,2679.188990419251,0.6521535901285344,79.02790982052055,828.0867075502742,18.72041735339328,2.701771241200121,0.5524172974016457,0.6475384556330167,4.826846232781043,36.02283507253014,0.6027770752909183,0.8546178246667285,4.409476327121624,1.2320162776129298,-0.014085309113767153,7.149004423305581,-0.029012470261162767,12.706131616798421,25.302014651800615,104.260671818003,0.43417299091533007,-0.6512653411697319,0.4609915974232062,8.0,99.44413410985196,114.89593230248947,20.719302068418262,20.719302068418262,5.267503875780746,0.2743511786810946,0.3469153278223846,18.173813,60847.34049770003,5.946840300224721,-1.1273055138495933,0
3.223082427293573,0.016500664010624173,0.012516202567687831,0.12396915253143907,0.3222593360153832,0.07033889742542773,1.180824449279217,0.08933418742136305,19.98104551966349,18.636185593114647,59454.66722920334,1.8300506394198968,0.2754633002399646,20.64161398968198,19.79856557710705,0.9803205000634725,3.0577665247348724,5.278242742091618,8.337812005151541,4.890371114006259,7.945892982612806,0.17189979553222656,0.3389388316072415,0.11104650346059586,0.39324959725190667,6614.5483024426785,16.62677088832323,0.13076763729318125,22.79814778250268,134.8389060820862,0.6307854652404785,0.11210360378026962,0.17772065103054047,7.0,0.0,0.8908476288313872,0.13781499862670898,50.468615649811646,0.03221089165599972,123.51138940966446,99.39300441566292,0.28638200124343477,1.285439620404898,176552612.79027075,126201333.66078638,64978942.22329062,42441812.45055948,3.195273964684735,3.042575332737543,3.046101072394042,3.1293426646768916,0.004052864472146062,0.10181001117750456,0.1136315181505966,0.1808704782493294,0.275637680945527,0.25055400223669994,0.33089822841040606,5.666046067680789,22.58939802336029,21.279424977538184,6.398023360287511,41.89288928892889,0.3505702608801313,615.7019489069594,18.37475737369719,18.357261922756102,18.192060139943372,1.0,0.1597559004964233,0.8094243122086072,0.6228544802741546,5.296496328348903e-05,0.22411849679163728,0.1755222576478794,0.8976639801535571,0.0009649487804530847,44.272890484739676,20.388239977620454,2.5087410131781915,4.273873932536572,3.8550599546286364,10.828379634469188,10.411704169823539,5.654487133026123,0.8992996215820312,0.13409996032714844,0.5163002014160156,-0.0013650613836944103,-0.0013035156298428774,0.9549135565757751,0.2407288475828649,1.199472844132311,3.0433641025140186,17485663.24639348,5022570.960509079,518697.20630028954,0.7701450952709014,3.5584158415841585,0.30157198189885615,0.0021732728143790104,0.8389756061242535,0.011891595474576858,23.779675530382466,18.330115050381906,0.004958824578125664,0.05864597136866275,0.35876181610797253,6.385000192956014,0.1980191603255806,2.654227875438167,12.776761183712694,8.0,248.49824948130927,194.98355742721364,1.6890567132755776,2679.188990419251,0.6521535901285344,79.02790982052055,828.0867075502742,18.72041735339328,2.895728120437035,0.10728529861614945,0.5509999990463257,5.5370001792907715,16.097459375974722,0.985224199009262,0.6556260143130503,3.4485194599224083,0.07107108298336288,3.930878232724843,9.636040066311995,-0.023546266415114665,16.571854960687585,29.999999999999982,145.94591167726287,0.12216535225747825,-0.0677544799478462,0.1572978325774232,9.0,38.25629837560014,50.51240605226025,17.25730447052993,17.25730447052993,4.348552589017928,0.2743511786810946,0.3469153278223846,17.7676,60983.26283559995,13.992546199820936,0.0,0
0.8608970077827938,-0.03333333333333333,0.0032990348858292513,0.04591226577758789,0.4116870146000511,0.22193471429954764,2.59498882928426,0.0398508057901112,20.14305019378662,19.95050048828125,59002.44035879988,1.3207807540893555,1.0057125091552734,20.850400924682617,20.000600814819336,0.7269992828369141,3.017000198364258,5.763729731241863,8.780729929606121,4.890371114006259,7.945892982612806,0.02264253418047656,0.3389388316072415,0.10807718200525743,0.39324959725190667,1.1609158438112748e-08,1.4228858126333597,0.04591226577758789,-37.4968859036218,49.86775418098938,-13872501.205921635,1.2782728205609992,0.028294300146714104,38.5921568627451,0.45846394984326017,0.9314284920692444,0.0024999999441206455,0.16894745309429768,0.16791113165009486,0.16894745309429768,0.0,0.4116870146000214,1.3926396727646424,1.9236112497187392,1.4685201242599455,2.1008300122336006,6.822786471957981,4.601350072328984,1.6990167418910946,1.8024061287124278,1.4034690105803698,2.25088311623062e-28,0.0015357881784439087,0.00028998832567594945,0.000398147851228714,0.275637680945527,0.25055400223669994,0.08873807130793271,49.985661430508024,6.0,0.0,2.0,7.0,0.12251853942871094,507.8110185000114,18.944787979125977,18.877730051676433,18.822269439697266,0.0,0.06125926971435547,0.8271574931995496,0.4291014430353194,-2.2285424387077955e-06,-0.5,-0.5,0.011624803341891685,-0.00015036586344226055,6.0,20.335599899291992,2.194000244140625,5.072236378987629,3.8550599546286364,11.010236104329426,10.411704169823539,0.4000144898891449,0.3789997100830078,0.3857994079589844,0.18650054931640625,5.27992057800293,0.03338498994708061,0.006323009729385376,0.2407288475828649,1.199472844132311,0.12828084899394085,2.1746020887144364,4.099324760208495,2.885947457184805,0.2812070226731016,1.0,0.3333333333333333,0.0,0.15795249599640368,0.0020694732666015625,0.007812358210361079,18.877730051676433,0.002110995637771198,0.02732372283935547,0.5,99.99817711063274,1.974081225295985e-11,68.64290512269729,99.99997910730836,6.0,-22.202200823131385,-26.54010307510022,0.6,20.0,0.5,76.46967180339828,1344.7187182013613,18.929713435090466,0.3841774353870388,0.5740134755018513,0.20380770157162958,1.9699615962230241,1539.9190083949507,0.799824179432701,109.51135639447901,-1.083939038910529,0.2931161185320735,0.0,2.533374872990781,-0.07286238550282999,29.877488624882528,21.25272001237948,2163.198544661642,0.2037170360790239,-0.5959151718405814,-0.07187760405729286,0.0,115.22457007071971,127.40884034591885,14.360363590129817,16.81894376270202,0.7129331550896802,0.0001079329740605317,0.06860242038965225,18.251822,60565.286909699906,453.919201400131,-548.1902720850894,0
4.053016826947886,0.1,0.0052058921736047505,0.0628056526184082,0.3189796756993006,0.038358950162685215,-0.5562410248432585,0.04441315868401167,19.98104551966349,18.636185593114647,59454.66722920334,1.8300506394198968,0.2754633002399646,21.015199661254883,19.83465003967285,1.1050004959106445,3.171999931335449,4.921637648627872,8.093637579963321,4.7075223724047355,7.879522303740185,0.21990013122558594,0.2303314208984375,0.21328307901110222,0.21411527622313642,0.0006686158116570147,76.12950522947544,0.0628056526184082,23.43537487998483,58.23805643871511,3.170844078063965,0.0048974305391311646,0.0015445195604115725,83.0,1.0,0.8471429347991943,0.9949169754981995,0.3323712119243041,0.014054824385478226,249.99998812563774,249.66761691371343,0.21280324202449047,1.0039723802524467,0.05108558663931222,0.015288373644362934,0.032858791003245694,0.03023769524940643,3.171883876687449,1.679588999912517,3.6437727202254986,5.127320468320804,0.0008270939361506598,0.05491773039102554,0.09534237533807755,0.15402501821517944,0.00353876780718565,0.00466110510751605,0.045273806387917954,49.99916159779229,0.0,84.0,0.0,70.0,0.1857166290283203,264.609398199711,19.012706756591797,19.08563720612299,19.001272201538086,1.0,0.07305049896240234,0.8187830863484022,3.970694092306579e-07,-7.4037155860189316e-06,-0.5,-0.5,0.9956657656071352,-0.0003394122450530397,84.0,20.388239977620454,2.0159997940063477,3.8466714949119734,3.61813346675185,10.139671716164415,9.911133688004291,0.28153136372566223,0.14970016479492188,0.10630035400390625,0.31929969787597656,19.099485397338867,0.7325218319892883,0.03835296258330345,0.005963386967778206,0.361691037454361,5.046470185398357,0.022386719431589805,0.002535899788383207,0.015424550563950444,0.21814514353166767,1.0,0.34375,0.0,0.6112411018284172,0.0019588470458984375,138.82844920562798,19.08563720612299,0.0023270461554075433,0.03127765655517578,0.2976190476190476,99.99999999999999,1.7886874793871047e-05,98.41013343138857,99.99998169768614,84.0,34.32558764323743,19.07690963994164,72.26588050095526,0.0010087546878323472,2.452377649563714e-05,1.1024034966230771,915.957077004117,19.165285274315103,0.34729931659581587,0.1572613628362932,-0.018007326313813007,0.8764065892705114,851.9193776273896,0.01387068951459871,0.21116547285465437,0.08707456265255191,0.251784656462625,20.34054022318922,0.0312969257148275,-0.021826697576696606,0.7640161834069843,20.229763220512066,-47.32959370966979,0.13551545561643352,-0.8476346975051966,0.5303989286920398,0.0,115.22457007071971,127.40884034591885,14.360363590129817,16.81894376270202,0.7129331550896802,0.13091988861560822,0.3469153278223846,18.77094,60128.33157410007,155.7829745998606,-466.11393311239857,0
6.268064585623493,-0.03333333333333333,0.00565643885848955,0.054943084716796875,0.35456651517944265,0.5014812834735859,0.06050165329656787,0.03859708181604156,20.542799949645996,20.71150016784668,58669.459687499795,2.824223518371582,2.756631851196289,20.719100952148438,19.68199920654297,0.8010005950927734,3.2880001068115234,5.521367270371009,8.809367377182532,5.067317437152472,8.355317543963995,0.16884231567382812,0.43242454528808594,0.18043011162668776,0.4540498332185372,0.004022318819662339,305.1997382863915,0.06335210800170898,-49.92523541020314,80.15314910615929,4.245891571044922,0.004202781245112419,0.0009898465359583497,50.0,0.0,0.9557142853736877,0.09799999743700027,542.857133323441,0.03732962331068168,542.857133323441,0.0,0.3563410012624883,0.6356346728381244,0.22057141328298813,1.4363768934944414,1.1876773671797072,0.8618367292023688,3.0874197461307435,0.058367030244892426,3.385967651465851,0.5921260350718303,0.0007008228049890217,0.028948012739419937,0.046278536319732666,0.05713888257741928,0.08674988150596619,0.023164764046669006,0.08497574187816286,35.42867148079978,0.0,58.0,2.0,33.0,0.16394996643066406,846.7667013998143,17.44803237915039,17.354317139606085,17.286151885986328,1.0,0.10693359375,0.7664132819560001,1.0,3.046194853645367e-06,0.0428790301926846,0.2843188036018552,0.9886265797079039,-7.082073617015229e-05,58.0,20.71150016784668,2.74299955368042,4.773928642272949,4.282776832580566,11.605928897857666,11.114777088165283,0.2603069543838501,0.4158000946044922,0.4568004608154297,0.07920074462890625,4.135115146636963,0.5367577075958252,0.12980477511882782,0.04192797839641571,1.199472844132311,3.159109628029749,0.6224319299345326,0.30620050270741506,0.12913357028179775,0.9794810432840785,5.0,0.3275862068965517,0.0,0.3890959974460003,0.06812381744384766,0.029449506378431887,17.808366972824622,0.002899120009739976,0.028703689575195312,0.3469387755102041,99.16666331737416,0.2207546499861986,78.60811687470306,99.96328463575574,13.0,50.119709478845564,35.09280216682244,0.6,20.0,0.5,140.7860427485982,1133.464519928707,17.858184024182584,0.28072737519063856,0.1590882805973822,0.2135294167434468,2.650235316332649,1896.9342253041177,0.9713157025015836,8.280478347239908,0.08123818965365542,1.8696674267634465,15.79709381534363,0.6,-0.00043272647939028493,38.099851627812065,23.88122252856832,4546.502211174045,0.03005346621593412,-0.22675087481202938,0.07162294915622122,0.0,115.22457007071971,127.40884034591885,14.360363590129817,16.81894376270202,0.7129331550896802,0.3215404450893402,0.36869192123413086,17.286152,59384.361296299845,687.9834837997332,-855.248996596247,0
1.7843881367328458,-0.16666666666666666,0.010181689595737715,0.07469558715820312,0.181205197881936,-0.4094631001701261,1.0932611126410618,0.06551809831667532,19.98104551966349,18.636185593114647,59454.66722920334,1.8300506394198968,0.2754633002399646,19.739599227905273,19.335299491882324,1.1669998168945312,2.616000175476074,4.762032413482665,7.378032588958739,4.592388750901861,7.2083889263779355,0.10070037841796875,0.1518535614013672,0.12217127707467057,0.16964366258080332,0.00326893039034702,218.84307569051137,0.08810901641845703,56.74788708639376,224.0949346737897,4.062735557556152,0.01888401247560978,0.004648102913051844,76.0,1.0,0.8899999856948853,0.9918749928474426,499.9999762512755,0.01420372047526497,499.9999762512755,0.0,0.20438368510532517,1.0305681114069583,0.11610026435438074,0.3949273465759049,0.21276388967005289,0.05738938031721367,1.344300154579794,1.663652175213966,2.917481394976072,4.21872122581064,0.002850456478810304,0.17563265562057495,0.31366732716560364,0.19312702119350433,0.7243455648422241,0.0439293347299099,0.14002818580153928,49.99998780545725,0.0,80.0,0.0,28.0,0.34520912170410156,843.9086806001142,19.15736198425293,19.005388857713385,18.814592361450195,1.0,0.1615304946899414,0.7837258923818218,0.007878040850264242,-7.78931750601893e-06,-0.5,-0.5,0.9990161490565915,-0.00012014912577051913,67.0,20.388239977620454,3.428999900817871,3.4896297454833984,3.38242244720459,10.701629638671875,10.594422340393066,0.25215962529182434,0.18600082397460938,-0.2446002960205078,0.09099960327148438,44.46306610107422,1.722055435180664,0.03873002156615257,0.032460834830999374,1.199472844132311,0.9037274075972942,0.15901946594433378,0.15352800945411593,0.06840632637310576,0.4702639477020765,3.0,0.26865671641791045,0.0,0.06933723727139864,-0.03157234191894531,0.8403529826512334,19.005388857713385,0.003447343214452812,0.038265228271484375,0.44776119402985076,99.99988726314291,2.2944062225469625e-06,18.384796325984862,99.99999927128168,9.0,41.74320444468094,36.00192174679388,0.6,20.0,0.5,37.24192008309529,322.95135808855247,19.18634080932841,0.24494162171601955,0.15372617392119253,-0.016057691982356258,0.9238653779029846,1753.1802022234551,-0.8925175437649787,1.8672427013244353,-0.028854526234068145,0.8174335880821101,19.854787327721674,0.6,-0.0004701321767102869,20.548653507804868,20.05009444040816,-49.99999999999999,0.2037170360790239,0.3480398499510863,0.2868461206252484,0.0,115.22457007071971,127.40884034591885,14.360363590129817,16.81894376270202,0.7129331550896802,0.2743511786810946,0.33882755041122437,18.814592,59684.32125000004,809.9894791999832,-240.37238509824698,0
6.28286268148874,0.03333333333333333,0.0019282002528007952,0.024270057678222656,0.3379892959298209,0.21389693813206948,0.4487394393595858,0.017015960289883725,19.894149780273438,19.848400115966797,59629.326550900005,2.8280258178710938,2.7759666442871094,20.487499237060547,20.23270034790039,0.9799995422363281,2.9659996032714844,6.247652053833008,9.213651657104492,5.66127872467041,8.627278327941895,0.011316299438476562,0.562255859375,0.1082158088684082,0.5863733291625977,6.097311947883542e-15,0.0064307829445180075,0.024270057678222656,30.61952772240187,193.87187433846265,21.123327255249023,0.009361331351101398,0.00044317502761259675,4.0,1.0,0.9435714483261108,0.023041699081659317,0.9861419943899312,0.0030051399476536123,0.9861419943899312,0.0,0.5,1.86124471650683,3.7281672329658204,2.75970037756615,1.3274877997723689,0.3278000115121999,1.6754492864103128,2.2888121069888356,0.8180155109869922,2.803591620895798,6.527218145528663e-24,0.12261586636304855,0.08334129303693771,0.02500041387975216,0.015373310074210167,0.029695400968194008,0.07726251734422394,-17.966876628330706,12.0,0.0,154.0,5.0,0.0606536865234375,807.948333399836,17.669267654418945,17.655652046203613,17.628379821777344,0.0,0.03032684326171875,0.7955492964317703,0.12002371888778521,-8.683919718310096e-07,-0.5,-0.5,0.9502959587125617,-1.9552235549965406e-05,12.0,20.6560001373291,2.3080005645751953,5.320799827575684,4.680635452270508,11.574799537658691,10.934635162353516,0.12684668600559235,0.28059959411621094,0.4668006896972656,0.01129913330078125,99.4690170288086,17.044780731201172,0.17135769128799438,0.16523854434490204,1.199472844132311,6.2831429504810945,1.9280016213311628,3.2042186193855273,3.941992062691696,0.3250942312276089,1.0,0.3333333333333333,0.0,6.557417655802617,0.0074310302734375,91.83081566254185,17.655652046203613,0.0009637684434057797,0.012576103210449219,0.3333333333333333,72.58788872710394,0.0868645647796069,99.99999999527837,99.98003913505319,6.0,-17.402491074041553,-30.28930198686962,0.6,20.0,0.5,469.1201101561625,1021.6447915316423,17.65917537753445,0.34996235068585424,0.25163817015414836,0.14138095559818403,2.6196309356462386,1747.2318770008133,-0.49803077356854664,6.677431158124283,0.01902837520280931,0.9789206291740566,18.14296860428151,0.6,-0.05,13.336280130733153,19.142660778854673,-4.432489503840873,0.2037170360790239,0.7206218874139089,0.48235821124837375,0.0,115.22457007071971,127.40884034591885,14.360363590129817,16.81894376270202,0.7129331550896802,0.057026416063308716,0.5352847576141357,15.762366,59452.50377310021,0.0,-339.16191677495306,0
4.038851129003236,0.13333333333333333,0.01780071475112221,0.21079730987548828,0.4319992153516322,0.413484040452906,0.2681574494269068,0.13152224877864072,20.69675064086914,20.9242000579834,60903.20634259982,2.8224143981933594,2.3446197509765625,20.9242000579834,20.479400634765625,0.9803205000634725,3.0577665247348724,5.278242742091618,8.337812005151541,4.890371114006259,7.945892982612806,0.0127105712890625,0.39404869079589844,0.16353441874186103,0.5550849914550788,2779.539947944389,20.571793947181067,0.4339160919189453,12.711295011392117,71.4108638433904,3.754474639892578,0.6483246088027954,0.17268051207065582,15.0,0.0,0.8642857372760773,0.05387499928474426,68.47540191779777,0.031004231635450852,37.133243495848895,31.342158421948874,0.44061425466029064,0.23103001832530146,0.3410684908959973,0.07953794475372453,0.07362440170559474,0.01951039552771001,2.1478718594223363,1.3469076452695532,0.13604685019266682,5.027263357878482,0.00023470195798000118,0.0056279865093529224,0.024136079475283623,0.05001192167401314,0.4500562250614166,0.4500562250614166,0.23425660040443985,3.999369209968256,0.0,15.0,12.0,7.0,0.8558273315429688,28.913263900205493,18.579580307006836,18.229813639322916,17.87433624267578,1.0,0.4279136657714844,0.8323498052251026,1.0,5.278613458231246e-05,2.3691562016399086,0.788343800850928,0.939305377489542,0.01417429018897329,15.0,20.87820053100586,2.5087410131781915,4.273873932536572,3.8550599546286364,10.828379634469188,10.411704169823539,0.42115864157676697,0.7807998657226562,0.4109992980957031,0.035400390625,0.006704712752252817,0.011977652087807655,1.7864526510238647,0.4500562250614166,1.907866667200896,1.9483970069248642,0.03223674170240302,0.01583257422390355,0.02318952599261772,0.5773586660253843,3.0,0.3333333333333333,0.0,0.24364424142444766,0.24192047119140625,0.13591484774370347,18.229813639322916,0.014677146216641061,0.10635757446289062,0.13333333333333333,16.64885522211673,0.530671324037672,1.9314616654946235,8.091513387205097,19.0,175.74166042456955,85.54170198362004,0.24010566840791492,33.83060408939733,0.9999999999998774,2.6445667512237434,39.4110012793438,19.405444834971483,2.275296251107564,2.250408978376567,0.47544827063878375,4.749459732537982,41.898990870635316,0.24886848017745766,1.2357953617259543,4.264100210285271,5.010803940389504,0.933810537411091,7.562209878261331,-0.042710023878801254,7.120078346009216,26.12541809541818,85.19406732919441,0.7237469327885171,-0.7264832351445644,0.6405361727709451,10.0,32.562955718095026,49.49659716710938,12.063849229671396,12.063849229671396,-4.869792219342955,0.2743511786810946,0.3469153278223846,17.480288,60871.2858564998,5.986365799792111,-35.15741892662689,0
